gene_id,gene_symbol,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000101347,,10.6396,14.2222,10.7974,14.8432,10.4072,13.6269,10.8366,15.0497
ENSG00000101350,,11.0551,11.1246,11.0855,11.3147,11.1704,11.2534,11.0833,11.2819
ENSG00000101353,,6.1566,5.2413,5.9748,5.7343,6.2588,5.6115,5.5426,5.6656
ENSG00000101361,,9.7526,10.2744,9.8402,9.9672,10.1458,10.2749,9.8228,9.9587
ENSG00000101363,,9.7976,9.9213,9.9469,10.1355,10.0952,10.2683,9.7699,10.0174
ENSG00000101365,,9.6156,9.7856,9.6247,9.6019,9.5126,9.5619,9.4158,9.5840
ENSG00000101367,,10.7262,11.0122,10.6223,10.8811,10.6583,11.0466,10.6484,10.7652
ENSG00000101384,,10.3370,9.9459,10.5515,9.7468,10.1229,9.6897,10.3669,9.8863
ENSG00000101391,,8.0163,8.0645,7.8660,8.1973,7.9985,8.0010,7.6883,8.0068
ENSG00000101400,,8.4542,8.4292,8.7957,8.8335,8.3459,8.8762,8.7149,9.1211
ENSG00000101407,,8.6102,8.3176,8.5762,8.3635,8.5816,8.5988,8.4894,8.3441
ENSG00000101412,,5.1372,5.8833,5.3522,5.2024,4.9804,4.4882,5.2858,5.7246
ENSG00000101413,,9.1462,9.1466,9.2719,9.3113,9.1886,9.2339,9.1659,9.1509
ENSG00000101417,,7.0433,6.7566,7.2145,6.7002,6.6969,6.4627,7.2882,6.6360
ENSG00000101421,,10.9414,11.0605,11.0799,11.2427,11.0397,11.1748,11.2405,11.1940
ENSG00000101425,,2.5569,2.1203,3.8644,3.0811,2.6076,1.6527,3.8107,2.3881
ENSG00000101439,,11.6680,12.0944,11.7391,12.1379,11.6433,11.9248,11.9280,12.2783
ENSG00000101442,,6.5365,6.4417,6.3644,6.2120,6.6489,6.6592,6.1396,6.1686
ENSG00000101444,,10.4124,10.5124,9.9432,10.0446,10.0193,10.0934,9.8570,9.9167
ENSG00000101447,,4.7224,6.8847,6.4508,6.8754,7.9045,9.3348,4.5733,5.3656
ENSG00000101452,,8.2238,8.6295,8.3209,8.4398,8.2242,8.5800,8.1630,8.3012
ENSG00000101457,,8.6599,8.4385,8.6541,8.3304,8.4512,8.1207,8.3378,8.0362
ENSG00000101460,,8.3587,8.9458,8.5072,9.1539,8.6070,9.1199,8.7408,9.3443
ENSG00000101464,,8.0053,7.8579,8.0058,8.1374,7.9937,7.8348,7.9703,7.6593
ENSG00000101470,,4.6680,3.9548,5.4108,3.9932,4.0988,3.5511,4.8697,4.6024
ENSG00000101473,,8.2518,8.2662,8.3772,7.9843,8.2922,8.0289,8.3330,8.2519
ENSG00000101474,,11.1696,11.4325,11.2208,11.5236,11.2867,11.5044,11.0281,11.2990
ENSG00000101489,,1.5626,0.0000,2.1346,1.3176,0.8868,1.2807,2.0902,1.6403
ENSG00000101493,,10.2166,9.8216,9.8732,9.8272,9.9013,9.9008,9.9660,9.9587
ENSG00000101542,,1.5626,1.6923,2.3893,0.0000,1.4320,1.2807,1.6654,1.0417
ENSG00000101544,,8.8762,8.9620,8.8941,8.9426,8.9812,9.0082,8.8053,8.8959
ENSG00000101546,,6.8735,7.1570,7.0489,6.8383,6.9156,6.9782,7.2162,6.5892
ENSG00000101557,,10.2701,10.4084,10.2438,10.5270,10.2390,10.5472,10.1592,10.3607
ENSG00000101558,,11.1617,11.5505,10.9726,11.6867,11.0067,11.2954,11.0497,11.6498
ENSG00000101574,,7.7478,7.6966,7.4909,7.5045,7.3200,7.4894,7.2781,7.3392
ENSG00000101577,,10.2436,9.9702,9.9788,9.8153,10.3435,10.4069,10.2988,10.1115
ENSG00000101596,,10.7312,10.7069,10.6362,10.6661,10.8099,10.8304,10.8613,10.9262
ENSG00000101605,,5.9668,6.8149,5.5738,5.9929,6.7994,7.3061,6.8322,7.1902
ENSG00000101608,,11.1481,11.8213,11.4571,12.2658,11.2615,12.4384,11.3805,12.0663
ENSG00000101624,,6.2147,6.4783,5.6730,6.3237,6.2904,6.1361,6.2467,6.5408
ENSG00000101638,,1.5626,2.1203,0.8858,1.9946,0.8868,1.2807,1.0607,1.6403
ENSG00000101639,,9.4360,9.2821,9.4042,9.4127,9.3247,9.2761,9.5577,9.6272
ENSG00000101654,,10.1697,9.9541,10.1316,10.1393,10.1978,10.2189,10.2851,10.0422
ENSG00000101665,,7.8972,8.1292,7.7170,8.1143,7.7594,8.0050,7.9387,8.2768
ENSG00000101680,,7.0540,6.7861,6.8298,6.9117,6.9358,6.9782,7.8532,7.6054
ENSG00000101695,,2.5569,1.0813,3.2446,3.0811,1.8268,1.6527,3.5680,3.2433
ENSG00000101745,,10.4124,10.4980,10.0555,10.2724,10.5116,10.5319,10.3881,10.6388
ENSG00000101751,,9.2837,9.2348,9.1109,9.3079,9.1760,9.2270,9.3332,9.4086
ENSG00000101752,,10.4859,10.6885,10.5118,10.6753,10.6605,10.5534,10.6983,10.8976
ENSG00000101773,,8.2610,8.7689,8.7567,8.9205,8.8117,9.1456,8.7481,8.8991
ENSG00000101782,,10.1697,10.4642,10.2943,10.9305,10.0680,10.5375,10.1890,10.9183
ENSG00000101811,,7.5134,7.7648,7.6995,7.4064,7.6044,7.9393,7.6730,7.2912
ENSG00000101825,,12.3022,11.1036,13.3682,11.8414,12.5292,11.0694,12.5180,11.4121
ENSG00000101842,,2.5569,0.0000,0.8858,1.3176,0.8868,2.1934,1.6654,0.0000
ENSG00000101843,,9.6633,9.1409,9.2994,9.0722,9.4368,9.0709,9.3833,8.9213
ENSG00000101844,,7.9031,7.8157,7.7740,7.7342,7.7985,7.3510,7.4402,7.2617
ENSG00000101846,,10.3842,10.9362,10.4370,10.5005,11.4080,11.7490,11.4555,11.5930
ENSG00000101849,,9.3457,9.1323,9.4185,9.3415,9.4717,9.6194,9.6127,9.5979
ENSG00000101856,,11.6702,11.5964,11.9683,11.6814,12.0781,11.8863,11.7843,11.5771
ENSG00000101868,,8.1513,7.9968,7.8869,7.3937,7.6355,7.6157,7.9129,8.0478
ENSG00000101871,,11.5093,10.9436,11.6996,11.0337,11.7809,11.5696,11.3793,10.9657
ENSG00000101882,,8.0853,8.1966,8.0800,7.9146,8.1700,8.0524,8.1186,8.1535
ENSG00000101888,,7.9832,8.0031,7.7740,7.7443,7.8418,7.6314,7.6653,7.6892
ENSG00000101898,,3.4288,3.4651,3.1094,2.8011,3.3702,3.4603,3.1047,1.0417
ENSG00000101901,,8.5848,8.8053,8.7957,8.9027,8.9519,8.8271,8.7037,8.5779
ENSG00000101911,,9.0644,9.0618,8.8391,9.1272,8.7304,9.0082,8.6344,9.0906
ENSG00000101928,,9.5847,9.8375,9.8561,10.2862,9.6591,10.0168,10.0861,10.4420
ENSG00000101935,,8.3544,8.4615,7.7684,8.0012,8.2526,8.0010,7.7767,8.0008
ENSG00000101938,,6.4585,7.6331,7.6698,8.7104,6.6243,6.9945,6.8044,8.3628
ENSG00000101940,,10.0982,10.1818,10.0463,9.9564,9.7755,9.9661,9.9893,10.1101
ENSG00000101945,,5.3247,5.4022,5.5738,5.5628,5.0924,5.3585,5.3640,5.5399
ENSG00000101955,,11.4288,12.6412,11.1996,12.0416,11.7059,12.3800,11.7905,12.7414
ENSG00000101958,,1.5626,1.0813,0.8858,0.0000,1.4320,2.7481,0.0000,1.0417
ENSG00000101966,,9.9103,10.0468,9.6644,10.0303,9.6712,9.8391,9.8553,9.9816
ENSG00000101972,,11.0637,10.9879,10.9306,11.1310,11.0397,10.8595,11.0783,11.2269
ENSG00000101974,,10.1598,10.3760,10.2377,10.6674,10.2858,10.6994,10.2443,10.6320
ENSG00000101977,,1.5626,1.0813,2.1346,3.6937,1.8268,4.1243,2.0902,2.6539
ENSG00000101986,,8.7543,9.0497,8.9717,8.8754,8.6411,8.6536,8.7224,9.0129
ENSG00000101997,,7.9720,7.9841,7.8396,7.8967,7.7930,7.8527,7.7551,7.7543
ENSG00000102003,,4.3602,5.1981,3.6859,4.3506,3.7800,3.4603,4.6992,4.2478
ENSG00000102007,,8.8118,9.5905,9.2257,9.5338,8.9642,9.4689,9.3596,9.6577
ENSG00000102024,,12.5226,12.4793,13.0456,13.2689,12.4234,12.9476,12.7710,12.8368
ENSG00000102030,,7.6738,7.9841,7.6394,7.8130,7.5134,7.9929,7.5941,7.8166
ENSG00000102032,,3.1400,3.4651,4.8569,5.4686,3.7800,4.2916,4.6376,4.6024
ENSG00000102034,,9.2540,9.1063,8.9246,8.6949,8.8652,8.7668,9.3525,9.1293
ENSG00000102038,,11.5204,11.3828,11.4458,11.4048,11.6491,11.5567,11.5957,11.4767
ENSG00000102043,,3.4288,2.4499,3.3682,1.9946,2.6076,3.3635,3.2762,2.6539
ENSG00000102048,,2.9705,2.7180,2.9602,2.4535,1.4320,0.7780,2.0902,1.0417
ENSG00000102053,,6.3242,6.0383,6.4368,6.2690,6.3366,6.1936,6.5772,6.1686
ENSG00000102054,,10.9371,11.1847,10.7843,10.9611,10.6613,10.7791,10.9328,11.0078
ENSG00000102057,,7.6807,7.3170,7.4704,7.7139,7.3504,6.5859,7.6341,7.5576
ENSG00000102078,,6.9438,7.1112,6.8082,7.1117,7.0231,7.0732,6.8322,7.0704
ENSG00000102081,,9.5438,9.4686,9.3225,9.5222,9.4368,9.3057,9.4158,9.3253
ENSG00000102096,,5.8976,5.8277,5.6968,6.4275,5.2932,5.3834,5.2031,5.7532
ENSG00000102098,,5.8495,5.1535,5.9748,5.2597,6.0154,5.1992,5.8448,5.6041
ENSG00000102100,,8.4010,8.5153,8.3437,8.5758,8.3683,8.6303,8.2271,8.4915
ENSG00000102103,,8.7673,8.7981,8.6782,8.5300,8.6350,8.3933,8.7112,8.5699
ENSG00000102109,,4.9673,4.6108,0.8858,0.0000,0.0000,1.2807,1.6654,0.0000
ENSG00000102119,,9.6352,9.9606,9.6232,9.8531,9.6270,9.8997,9.7645,9.8033
ENSG00000102125,,8.3371,8.6970,7.9624,8.4022,8.1827,8.2884,8.2008,8.5083
ENSG00000102128,,1.5626,3.1394,2.7938,2.4535,2.1364,3.2596,2.0902,2.6539
ENSG00000102144,,12.8954,12.9276,12.9638,12.7974,12.5962,13.8537,12.4398,12.5430
ENSG00000102158,,11.1306,10.7213,11.3131,11.3759,11.1857,11.3407,11.3928,11.0567
ENSG00000102172,,10.4996,10.5875,10.2060,10.0649,10.2927,9.9947,9.9908,9.9464
ENSG00000102174,,9.1008,8.7503,6.9435,6.5474,7.8578,7.0265,7.1516,6.5076
ENSG00000102178,,9.2471,9.4549,9.0864,9.3348,9.0005,9.0937,9.0466,9.2037
ENSG00000102181,,11.6440,11.5310,11.7313,11.7549,11.5269,11.5474,11.5656,11.6910
ENSG00000102189,,11.5550,11.4383,11.5088,11.2934,11.4419,11.0046,11.7642,11.5381
ENSG00000102218,,8.5737,8.9327,8.4313,9.0151,8.2844,8.6989,8.4451,9.1482
ENSG00000102221,,8.1856,7.3764,8.0800,7.3147,8.5848,7.3573,7.9765,7.2110
ENSG00000102225,,10.6771,10.7127,10.6882,10.6501,10.5868,10.6668,10.5315,10.6087
ENSG00000102226,,10.6002,10.4108,10.5964,10.3748,10.6128,10.3893,10.5855,10.4165
ENSG00000102241,,10.5055,10.3528,10.4528,10.4053,10.4938,10.1598,10.5037,10.2484
ENSG00000102265,,13.7557,13.1517,13.9982,14.0533,14.2157,14.0142,14.3430,13.7939
ENSG00000102287,,7.5514,6.4231,7.1557,5.8877,8.1485,7.8302,7.6730,6.9520
ENSG00000102302,,9.0905,8.9227,8.9911,8.6634,9.3864,8.8541,9.2787,9.0246
ENSG00000102309,,7.6738,7.5667,8.1069,7.9235,8.1399,8.0907,7.8464,7.6892
ENSG00000102312,,7.6459,7.8085,7.6516,7.8033,7.4795,7.5892,7.6883,7.5413
ENSG00000102316,,11.7745,11.3287,11.7731,11.1680,11.8853,11.6686,11.6460,11.3526
ENSG00000102317,,11.2718,11.5008,11.6411,11.9906,11.2700,11.8502,11.6118,11.8132
ENSG00000102349,,5.9441,6.1559,6.8298,7.0481,5.7224,5.5467,6.3463,6.8497
ENSG00000102359,,9.0801,9.4799,9.8281,9.7790,10.2481,10.1839,9.9628,10.0203
ENSG00000102362,,7.7543,8.3074,8.0480,8.7758,8.5752,8.5556,8.5699,9.0363
ENSG00000102383,,4.0557,3.4651,3.3682,1.9946,1.4320,2.1934,3.4295,3.2433
ENSG00000102384,,5.3933,5.4022,5.8948,5.6511,5.2293,5.4320,5.4381,5.3281
ENSG00000102385,,6.8246,5.8833,7.1557,5.7742,7.5917,6.4627,7.2982,6.4564
ENSG00000102387,,3.7761,4.6752,3.5875,2.8011,3.3702,2.1934,3.9182,3.0723
ENSG00000102390,,8.4622,8.2972,8.4384,8.2759,8.7758,8.2982,8.6146,8.3582
ENSG00000102393,,8.2379,8.1855,8.1463,7.9499,8.4050,8.1608,8.1793,8.0932
ENSG00000102401,,11.6146,11.2836,11.4021,11.2329,11.3908,11.1170,11.6784,11.2603
ENSG00000102409,,8.3107,8.0279,8.1888,8.0426,8.4158,8.1787,8.4894,8.1642
ENSG00000102445,,7.0000,5.8558,6.7064,6.1221,4.9007,4.3932,7.4492,6.6814
ENSG00000102452,,5.2891,5.9368,6.9534,7.7342,6.1071,6.9368,5.7606,7.1041
ENSG00000102466,,7.7012,8.9490,9.1131,10.1355,8.6864,9.8943,8.7698,10.1604
ENSG00000102468,,4.4273,1.0813,2.3893,1.3176,5.0187,3.3635,3.9182,3.0723
ENSG00000102471,,9.0696,9.1063,9.1926,9.2168,9.1330,9.3074,8.9705,9.3560
ENSG00000102524,,6.6809,5.1981,6.7862,5.1427,6.1765,4.2916,6.7761,5.0798
ENSG00000102531,,11.3484,11.1525,11.1206,10.8616,11.4125,11.2831,11.0703,10.9839
ENSG00000102543,,7.5363,7.6810,7.3852,7.7342,7.3504,7.1478,7.5613,7.8633
ENSG00000102547,,8.7640,9.0527,8.9886,9.5015,8.7129,9.3396,8.8157,9.5760
ENSG00000102554,,4.8743,6.6323,5.9152,8.3169,5.2932,7.6825,5.5086,8.6671
ENSG00000102572,,10.3073,10.5277,10.2638,10.6806,10.5740,10.5066,10.4341,10.8288
ENSG00000102575,,4.5527,2.9440,6.0505,4.6369,6.3814,5.1709,4.9731,3.5344
ENSG00000102580,,10.8367,11.0635,10.8165,11.3506,10.7285,11.3442,11.0198,11.2465
ENSG00000102595,,9.6942,9.7690,9.7206,10.0344,9.8845,9.8480,9.4565,9.8033
ENSG00000102606,,10.2011,10.3724,10.4450,10.8359,10.3255,10.3993,10.3728,10.7652
ENSG00000102678,,7.0646,8.1060,8.3918,7.6828,5.9963,5.5245,6.7472,6.6664
ENSG00000102683,,4.1381,3.1394,3.8644,3.9932,2.6076,2.4029,5.2450,5.6352
ENSG00000102699,,11.5098,11.5676,11.4277,11.5676,11.3019,11.3964,11.6765,11.8476
ENSG00000102710,,9.5055,9.4083,9.7307,9.3281,9.8518,9.6620,9.6405,9.2794
ENSG00000102738,,7.5439,7.7043,7.7515,7.4190,7.7017,7.3446,7.5107,7.4912
ENSG00000102743,,6.2147,6.3850,6.4082,5.5165,6.6118,6.5643,5.8448,5.3656
ENSG00000102753,,10.2735,10.5738,10.1682,10.5183,10.3198,10.7069,10.2156,10.2320
ENSG00000102755,,4.0557,3.8471,5.6242,5.3680,5.1963,6.3908,3.5680,4.2478
ENSG00000102760,,7.4341,8.1855,8.1025,11.1146,7.1750,11.1166,8.3330,11.7547
ENSG00000102763,,9.3522,9.1295,9.4185,9.3645,9.2623,9.3507,9.1440,8.9800
ENSG00000102780,,8.1612,8.9908,8.4454,9.1801,8.2119,9.0594,8.7734,9.5437
ENSG00000102781,,9.2143,9.3503,9.0499,9.4347,9.0148,9.3219,9.0817,9.5840
ENSG00000102786,,8.9720,9.0827,8.8603,9.0842,9.1949,9.3804,8.9674,8.8437
ENSG00000102796,,6.3929,6.6323,6.8929,6.8383,6.7434,6.3151,7.1843,7.0589
ENSG00000102802,,9.5902,11.0522,10.9659,10.9250,9.8236,10.7142,10.2926,10.8546
ENSG00000102804,,11.3260,12.6555,11.8707,13.0149,11.8605,13.0361,11.6003,12.7571
ENSG00000102805,,9.7929,9.6337,9.6201,9.7113,9.7387,9.7758,9.9359,9.7599
ENSG00000102858,,10.3565,10.3977,10.0182,10.2192,10.1800,10.1883,10.3704,10.1803
ENSG00000102870,,9.0135,9.0221,9.1947,9.0440,9.1781,9.4586,9.1876,9.2646
ENSG00000102871,,8.5210,8.4931,8.2096,8.0829,8.0457,8.1680,8.1410,8.2817
ENSG00000102878,,7.5363,7.3271,7.7054,6.9470,7.0325,6.0454,7.2982,6.9643
ENSG00000102879,,3.7761,2.1203,3.8644,2.4535,3.1114,2.7481,3.9182,2.3881
ENSG00000102882,,11.3386,11.1029,11.3853,11.0911,11.3655,10.9441,11.3705,11.2472
ENSG00000102886,,6.7995,6.4783,6.2242,6.0909,5.8123,5.9977,6.0945,6.5243
ENSG00000102890,,4.5527,3.8471,4.1664,3.6937,3.9482,4.4415,2.9100,3.2433
ENSG00000102893,,10.5513,10.2038,10.6019,10.5153,10.5578,10.4340,10.5037,10.4681
ENSG00000102897,,8.4702,8.5629,8.4207,8.9205,8.5591,8.5692,8.4041,8.4571
ENSG00000102898,,10.1387,10.2522,10.2468,10.3068,10.4090,10.2948,10.0363,10.0934
ENSG00000102900,,8.9998,9.4294,9.0864,9.5251,9.1043,9.2407,9.0166,9.5231
ENSG00000102901,,9.0853,9.3153,9.0774,8.8891,8.8599,8.7668,8.9197,8.9150
ENSG00000102904,,5.6108,5.8558,5.6730,4.8004,5.7454,5.4320,5.9997,5.6656
ENSG00000102908,,10.6857,10.5844,10.9913,10.6038,11.2515,11.1596,10.7870,10.6766
ENSG00000102910,,10.9859,10.9213,10.9817,10.9216,10.9972,10.9828,10.9832,10.9464
ENSG00000102921,,9.7428,9.6579,9.5369,9.6932,9.7544,9.6885,9.6405,9.7297
ENSG00000102931,,9.6702,9.6479,9.6898,9.7864,9.3828,9.4761,9.7789,9.7386
ENSG00000102935,,5.6394,4.7961,5.1941,4.4525,6.0154,4.7785,5.7016,4.0773
ENSG00000102967,,6.1566,6.2221,6.5057,6.1527,6.1594,6.3408,6.2874,5.9389
ENSG00000102974,,9.5247,9.3723,9.5036,9.2022,9.6424,9.3957,9.6464,9.2521
ENSG00000102977,,7.9664,7.9257,7.6817,7.6932,7.7309,7.5457,7.8600,7.8301
ENSG00000102978,,9.7027,9.8654,9.5839,9.7692,9.6772,9.9886,9.6444,9.7350
ENSG00000102981,,5.2891,4.7369,4.2966,4.6369,4.4181,4.2916,5.3640,5.0798
ENSG00000102984,,7.1464,5.8558,6.8512,5.4686,6.8744,5.3834,7.2578,5.8882
ENSG00000102996,,7.1563,8.1001,6.3495,8.0096,6.1765,7.1478,6.5772,8.0478
ENSG00000103005,,9.1831,9.3601,9.0841,9.6267,9.1525,9.6035,9.1605,9.3791
ENSG00000103018,,9.9147,9.6835,10.0170,9.8716,9.9355,9.7734,9.6677,9.4198
ENSG00000103021,,7.0218,6.7566,6.5324,6.2966,6.7319,6.2076,6.9382,6.5892
ENSG00000103024,,8.2191,8.2184,7.8289,7.7839,7.4307,7.9684,8.0073,8.1373
ENSG00000103034,,7.0540,6.6484,7.4841,7.0643,8.1742,7.8212,7.5362,7.2912
ENSG00000103035,,9.2587,9.6256,9.3602,9.7888,9.3209,9.5659,9.3477,9.5126
ENSG00000103037,,7.2144,7.1570,7.1121,7.0643,7.0876,7.1110,7.2578,7.1585
ENSG00000103042,,9.2701,9.3820,9.1968,9.2630,9.6576,9.4834,9.5987,9.4242
ENSG00000103043,,9.9205,9.8287,9.8482,9.6348,9.9467,9.7734,9.8019,9.5640
ENSG00000103044,,3.5541,3.6040,4.0233,3.8512,4.0988,4.8871,4.1119,3.6606
ENSG00000103047,,7.6599,7.7120,7.5312,7.6723,7.2331,7.7073,7.6022,7.4037
ENSG00000103051,,10.7460,10.7431,10.5861,10.5488,10.4045,10.3400,10.3681,10.4431
ENSG00000103056,,5.3247,5.8833,5.5215,5.5628,4.8162,3.9350,5.5759,5.1243
ENSG00000103061,,6.9552,6.5827,6.7411,6.8383,6.7884,6.9700,6.8459,6.8629
ENSG00000103064,,8.7179,10.1777,8.7930,10.1770,8.7980,9.6910,8.5985,10.4659
ENSG00000103066,,9.1363,9.2717,9.4381,9.9629,9.2177,9.4877,9.4226,9.9679
ENSG00000103067,,0.0000,0.0000,0.8858,1.3176,2.1364,1.2807,0.0000,2.0622
ENSG00000103091,,9.5286,9.4083,9.4328,9.3481,9.3662,9.1255,9.3012,9.3230
ENSG00000103111,,9.6840,10.0330,9.7119,9.8670,9.5861,10.1251,9.5514,10.1416
ENSG00000103121,,6.8492,6.9642,6.4647,7.1272,7.0042,6.8941,6.8459,6.8230
ENSG00000103126,,9.0458,9.2051,8.6722,8.8936,8.9444,9.1031,8.9768,9.0906
ENSG00000103145,,10.0093,9.7030,9.9617,9.5134,9.5075,9.3865,10.2431,9.7475
ENSG00000103148,,9.4299,9.4083,9.8105,9.6536,9.4752,9.4645,9.1300,9.1017
ENSG00000103150,,6.5960,7.6331,6.5324,7.5852,6.8848,7.2864,7.1950,7.8030
ENSG00000103152,,9.1212,9.2717,9.1695,8.7460,8.9041,9.4245,9.0701,9.0479
ENSG00000103154,,0.0000,2.4499,1.8251,1.3176,0.8868,1.6527,1.6654,0.0000
ENSG00000103160,,8.8581,8.6853,8.6327,8.5531,8.9269,8.5307,8.8227,8.5938
ENSG00000103168,,9.1952,9.4035,9.2359,8.9899,8.7869,8.9406,9.0287,9.1455
ENSG00000103174,,8.6102,8.5840,8.7252,8.5758,8.4858,8.4854,8.8330,8.4396
ENSG00000103175,,6.2147,7.9777,7.6817,9.1838,6.3814,8.6612,6.7761,8.2318
ENSG00000103184,,6.7081,6.7566,6.7181,7.3808,5.3840,4.6612,6.9509,7.4305
ENSG00000103187,,10.7696,11.2836,10.8796,11.1463,10.9259,11.5828,11.0475,11.0130
ENSG00000103194,,9.7656,9.8774,9.5549,9.9607,9.7977,9.9412,9.7038,9.9088
ENSG00000103196,CRISPLD2,9.5755,12.6513,9.9518,12.6179,9.5588,11.3938,9.6127,12.5422
ENSG00000103197,,11.1727,11.0537,10.9768,10.7671,11.1452,11.0794,10.9431,11.0509
ENSG00000103199,,8.2332,8.2184,8.2220,8.3371,8.1869,7.9807,7.9064,8.0707
ENSG00000103202,,10.6020,10.6369,10.6838,10.3320,10.8812,10.7613,10.5927,10.2320
ENSG00000103222,,12.5711,12.3225,12.4084,11.9991,12.6325,12.1326,12.3705,11.9084
ENSG00000103226,,11.8915,11.8908,12.1566,12.1157,12.0294,11.9359,11.8967,11.9309
ENSG00000103227,,7.9380,8.3426,7.9673,8.1374,8.2606,8.3623,7.9259,8.0245
ENSG00000103241,,10.5947,10.9304,10.4476,10.5197,10.9107,11.0221,10.5145,10.4906
ENSG00000103245,,8.0539,8.0824,7.6817,7.6828,7.6660,7.9266,7.7405,7.9085
ENSG00000103248,,8.5513,7.8990,8.3512,7.8876,8.4616,8.1644,8.0254,7.7754
ENSG00000103249,,10.4400,10.2989,10.3309,10.2155,10.4304,10.3464,10.4352,10.3711
ENSG00000103253,,6.2886,6.9382,5.9748,5.7343,5.8970,6.8046,6.0240,6.2511
ENSG00000103254,,6.7868,7.0149,6.4647,6.4022,5.9963,7.0265,7.0839,6.8760
ENSG00000103257,,8.9408,8.3376,9.3358,7.2168,9.1132,8.4911,9.1018,7.3672
ENSG00000103260,,8.3926,8.7689,7.5958,7.6294,8.1091,8.5773,8.4361,8.4915
ENSG00000103264,,9.9564,10.1108,10.0135,10.1162,9.8910,9.6935,10.0746,10.1986
ENSG00000103266,,8.7673,8.9161,8.6572,8.7309,8.7561,8.9510,8.7662,8.6931
ENSG00000103269,,5.6394,5.4022,5.3522,5.6933,4.9411,4.7014,5.0695,5.3656
ENSG00000103274,,6.6531,6.4962,6.2404,5.8508,6.6118,6.4859,6.6256,5.9879
ENSG00000103275,,10.7103,10.6963,10.3375,10.4856,10.4063,10.6053,10.6764,10.7422
ENSG00000103313,,1.5626,1.0813,2.1346,1.9946,1.8268,1.6527,1.0607,0.0000
ENSG00000103316,,3.2916,2.9440,3.3682,2.8011,5.0924,3.2596,4.7583,2.8782
ENSG00000103319,,10.0853,10.5738,9.8640,10.0769,9.4665,9.7472,9.8788,10.4343
ENSG00000103326,,9.0216,9.2612,8.5984,8.7053,8.7390,9.1292,8.8670,9.1183
ENSG00000103335,,11.1678,11.1029,11.5833,11.5126,11.3912,11.6755,11.6683,11.5560
ENSG00000103342,,11.0852,11.3306,11.0222,11.4214,11.1321,11.3182,11.1013,11.1967
ENSG00000103343,,7.0433,7.0024,7.3406,7.3282,7.4235,6.9283,7.1843,7.2007
ENSG00000103351,,8.5210,8.3574,8.9790,8.6740,9.4297,8.9758,9.3380,9.2191
ENSG00000103353,,11.3106,10.9823,11.0810,10.8288,11.1018,11.0349,10.9668,10.6407
ENSG00000103356,,8.3327,8.2870,8.4207,8.0262,8.6319,8.7501,8.3618,8.0535
ENSG00000103363,,10.8289,10.9296,10.6808,10.5913,10.6628,10.8456,10.3787,10.4980
ENSG00000103365,,10.5671,10.1735,10.3469,9.9477,10.1523,9.7863,10.6018,10.1184
ENSG00000103381,,8.7801,9.5265,8.8497,9.7961,9.0728,10.0198,8.6025,9.6802
ENSG00000103404,,7.6738,8.3961,7.6394,8.1221,7.6293,8.0210,7.6730,8.1642
ENSG00000103415,,8.9579,9.1551,8.8760,8.9557,8.8440,8.8893,8.8870,8.9494
ENSG00000103423,,9.4741,9.4572,9.3897,9.2839,9.4752,9.4616,9.2987,9.2720
ENSG00000103429,,10.1450,10.2011,10.1682,10.3470,10.2339,10.1839,10.2901,10.4464
ENSG00000103449,,4.5527,4.7369,1.8251,3.0811,6.5213,6.5534,4.2826,5.4379
ENSG00000103472,,6.5365,6.8292,6.9335,7.2455,6.8744,7.0500,6.6570,6.6050
ENSG00000103479,,11.0930,11.3541,10.9437,11.3306,10.9447,11.1212,11.0717,11.5676
ENSG00000103485,,10.3768,9.0886,10.3309,9.2525,10.1207,8.9737,10.1076,8.7756
ENSG00000103489,,9.7897,9.6215,9.9896,9.4409,9.4803,9.9328,10.0976,10.1046
ENSG00000103490,,6.7995,7.2761,6.2882,6.3504,6.5737,6.9618,6.5440,6.6664
ENSG00000103494,,8.0486,7.8786,8.0845,7.8601,8.3868,8.3902,8.0493,7.7472
ENSG00000103495,,7.4341,7.4971,7.3254,6.9117,7.4020,7.3319,7.4671,7.5081
ENSG00000103496,,9.3947,9.5089,9.2935,9.0521,9.4064,9.2115,9.4852,9.3038
ENSG00000103502,,11.2922,12.1193,11.1117,11.9906,11.3110,12.0133,11.1898,12.0759
ENSG00000103507,,9.4938,9.5155,9.6216,9.3840,9.8101,9.9537,9.5240,9.5147
ENSG00000103510,,8.9118,8.9161,8.8337,8.8708,8.7897,8.6739,8.8433,8.9830
ENSG00000103512,,12.2062,12.2056,12.2949,12.2074,12.4611,12.3109,12.2207,12.2616
ENSG00000103534,,0.0000,1.6923,1.8251,1.3176,2.7958,1.9483,3.1047,2.3881
ENSG00000103540,,8.6840,8.3475,8.6871,8.3437,8.6319,8.3370,8.5658,8.4484
ENSG00000103544,,10.7111,10.7673,10.6400,10.7384,10.6034,10.5081,10.5671,10.6483
ENSG00000103549,,10.7279,10.8568,10.6098,10.4614,10.7789,10.7578,10.5421,10.7396
ENSG00000103550,,7.0218,6.8433,6.7297,7.1727,6.8428,6.7093,6.9124,6.9764
ENSG00000103591,,9.3778,9.3279,9.7104,9.5711,9.6995,9.5133,9.4676,9.2217
